id,kind,token,source_file,line,risk,status
TOK-03051,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,76,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03052,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,96,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03053,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,97,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03054,semantic-token,text-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,97,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03055,semantic-token,bg-brand-400,apps/frontend/src/app/(dashboard)/users/page.tsx,97,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03056,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,99,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03057,semantic-token,border-danger/20,apps/frontend/src/app/(dashboard)/users/page.tsx,100,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03058,semantic-token,bg-danger/5,apps/frontend/src/app/(dashboard)/users/page.tsx,100,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03059,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,100,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03060,semantic-token,text-danger/80,apps/frontend/src/app/(dashboard)/users/page.tsx,100,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03061,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,102,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03062,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,102,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03063,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,114,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03064,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,114,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03065,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/users/page.tsx,115,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03066,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,115,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03067,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,116,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03068,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/users/page.tsx,117,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03069,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,117,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03070,semantic-token,border-brand-500/20,apps/frontend/src/app/(dashboard)/users/page.tsx,117,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03071,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,118,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03072,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,119,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03073,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,119,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03074,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,149,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03075,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,149,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03076,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,150,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03077,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,150,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03078,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,152,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03079,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,155,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03080,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,155,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03081,semantic-token,ring-brand-500/50,apps/frontend/src/app/(dashboard)/users/page.tsx,155,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03082,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,157,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03083,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,157,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03084,semantic-token,ring-brand-500/50,apps/frontend/src/app/(dashboard)/users/page.tsx,157,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03085,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,158,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03086,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,159,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03087,semantic-token,text-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,159,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03088,semantic-token,bg-brand-400,apps/frontend/src/app/(dashboard)/users/page.tsx,159,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03089,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,161,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03090,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/users/page.tsx,165,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03091,semantic-token,border-brand-500/20,apps/frontend/src/app/(dashboard)/users/page.tsx,165,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03092,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,166,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03093,semantic-token,text-brand-500/60,apps/frontend/src/app/(dashboard)/users/page.tsx,167,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03094,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,167,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03095,semantic-token,bg-brand-500/20,apps/frontend/src/app/(dashboard)/users/page.tsx,167,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03096,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,170,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03097,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,175,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03098,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,175,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03099,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,175,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03100,semantic-token,bg-brand-500/20,apps/frontend/src/app/(dashboard)/users/page.tsx,175,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03101,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,175,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03102,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,179,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03103,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,180,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03104,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,181,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03105,semantic-token,border-danger/30,apps/frontend/src/app/(dashboard)/users/page.tsx,182,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03106,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,182,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03107,semantic-token,bg-danger/5,apps/frontend/src/app/(dashboard)/users/page.tsx,182,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03108,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,206,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03109,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,206,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03110,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,207,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03111,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,207,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03112,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,208,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03113,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,208,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03114,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,208,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03115,semantic-token,ring-brand-500/50,apps/frontend/src/app/(dashboard)/users/page.tsx,208,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03116,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,209,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03117,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,209,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03118,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,209,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03119,semantic-token,ring-brand-500/50,apps/frontend/src/app/(dashboard)/users/page.tsx,209,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03120,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,210,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03121,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,210,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03122,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,210,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03123,semantic-token,ring-brand-500/50,apps/frontend/src/app/(dashboard)/users/page.tsx,210,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03124,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03125,semantic-token,text-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03126,semantic-token,border-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03127,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03128,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03129,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03130,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,211,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03131,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,212,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03132,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,214,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03133,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,214,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03134,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,214,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03135,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,215,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03136,semantic-token,text-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,215,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03137,semantic-token,bg-brand-400,apps/frontend/src/app/(dashboard)/users/page.tsx,215,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03138,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,227,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03139,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,236,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03140,semantic-token,border-danger/20,apps/frontend/src/app/(dashboard)/users/page.tsx,237,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03141,semantic-token,bg-danger/5,apps/frontend/src/app/(dashboard)/users/page.tsx,237,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03142,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,237,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03143,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,242,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03144,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,242,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03145,semantic-token,text-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,242,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03146,semantic-token,bg-brand-400,apps/frontend/src/app/(dashboard)/users/page.tsx,242,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03147,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,244,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03148,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,244,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03149,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,246,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03150,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,246,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03151,semantic-token,bg-bg/50,apps/frontend/src/app/(dashboard)/users/page.tsx,247,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03152,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/users/page.tsx,248,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03153,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,248,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03154,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,249,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03155,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,249,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03156,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,249,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03157,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,250,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03158,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,250,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03159,semantic-token,bg-danger/10,apps/frontend/src/app/(dashboard)/users/page.tsx,250,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03160,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,251,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03161,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,251,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03162,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,268,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03163,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,269,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03164,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,270,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03165,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,274,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03166,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,277,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03167,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/users/page.tsx,277,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03168,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,277,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03169,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,277,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03170,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,277,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03171,semantic-token,border-brand-500/30,apps/frontend/src/app/(dashboard)/users/page.tsx,294,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03172,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,294,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03173,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,295,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03174,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,295,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03175,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,297,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03176,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,297,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03177,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,297,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03178,semantic-token,ring-brand-500/50,apps/frontend/src/app/(dashboard)/users/page.tsx,297,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03179,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,298,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03180,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,298,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03181,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,298,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03182,semantic-token,ring-brand-500/50,apps/frontend/src/app/(dashboard)/users/page.tsx,298,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03183,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/users/page.tsx,299,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03184,semantic-token,border-border,apps/frontend/src/app/(dashboard)/users/page.tsx,301,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03185,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/users/page.tsx,301,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03186,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,301,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03187,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/users/page.tsx,302,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03188,semantic-token,text-bg,apps/frontend/src/app/(dashboard)/users/page.tsx,302,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03189,semantic-token,bg-brand-400,apps/frontend/src/app/(dashboard)/users/page.tsx,302,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03190,static-color,text-white,apps/frontend/src/app/(dashboard)/vault/page.tsx,109,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03191,static-color,bg-blue-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,142,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03192,static-color,text-blue-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,142,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03193,static-color,bg-green-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,143,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03194,static-color,text-green-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,143,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03195,static-color,bg-amber-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,144,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03196,static-color,text-amber-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,144,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03197,static-color,bg-blue-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,225,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03198,static-color,text-blue-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,225,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03199,static-color,bg-green-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,226,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03200,static-color,text-green-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,226,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03201,static-color,bg-amber-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,227,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03202,static-color,text-amber-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,227,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03203,static-color,text-green-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,253,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03204,static-color,text-green-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,277,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03205,static-color,text-green-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,334,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03206,static-color,text-green-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,356,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03207,static-color,bg-black/50,apps/frontend/src/app/(dashboard)/vault/page.tsx,393,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03208,static-color,text-white,apps/frontend/src/app/(dashboard)/vault/page.tsx,442,Review light/dark contrast and accent bypass,REVIEW_REQUIRED
TOK-03209,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,91,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03210,semantic-token,bg-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,109,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03211,semantic-token,bg-brand-600,apps/frontend/src/app/(dashboard)/vault/page.tsx,109,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03212,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,120,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03213,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,126,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03214,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,130,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03215,semantic-token,border-border,apps/frontend/src/app/(dashboard)/vault/page.tsx,137,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03216,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/vault/page.tsx,137,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03217,semantic-token,border-brand-500/50,apps/frontend/src/app/(dashboard)/vault/page.tsx,137,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03218,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,146,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03219,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,146,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03220,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,152,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03221,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,158,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03222,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,218,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03223,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,218,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03224,semantic-token,border-border,apps/frontend/src/app/(dashboard)/vault/page.tsx,221,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03225,semantic-token,bg-bg,apps/frontend/src/app/(dashboard)/vault/page.tsx,221,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03226,semantic-token,bg-brand-500/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,229,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03227,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,229,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03228,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,235,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03229,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03230,semantic-token,text-danger,apps/frontend/src/app/(dashboard)/vault/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03231,semantic-token,bg-danger/10,apps/frontend/src/app/(dashboard)/vault/page.tsx,238,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03232,semantic-token,border-border,apps/frontend/src/app/(dashboard)/vault/page.tsx,244,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03233,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,246,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03234,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,250,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03235,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,250,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03236,semantic-token,border-border,apps/frontend/src/app/(dashboard)/vault/page.tsx,259,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03237,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,261,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03238,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,268,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03239,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,268,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03240,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,274,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03241,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,274,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03242,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,285,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03243,semantic-token,text-brand-500,apps/frontend/src/app/(dashboard)/vault/page.tsx,287,Preferred semantic design-system token,CODE_CONFIRMED
TOK-03244,semantic-token,text-fg,apps/frontend/src/app/(dashboard)/vault/page.tsx,294,Preferred semantic design-system token,CODE_CONFIRMED
